session_id,participant_id,conversation_order,latin_square_sequence,condition_code,condition_order,conversation_within_condition,topic_id,variation_id,topic_preference,model_size,model_name,personality_context_enabled,coherence,windowed_coherence,topic_consistency,novelty,turn_balance,token_balance,question_rate,engagement_score,engagement_sensitivity_no_turn_balance
3f5efd1d-ed1d-43a2-8078-6b4f3fb60445,P-A4880A1CE2,14,4,A,7,2,T1,D,high,small,google/gemma-3-4b-it,1,0.6398285518993031,0.6944744641130621,0.5652340352535248,0.3601714481006969,1.0,0.5483870967741935,0.08333333333333333,0.574257888396581,0.5269532093295345
35a5e9f4-981d-4a63-b53e-cfa0d699cfe1,P-A4880A1CE2,15,4,H,8,1,T5,C,low,medium,google/gemma-4-31b-it,0,0.6479205976832997,0.6838649186221036,0.6004676669836044,0.3520794023167003,1.0,0.29523809523809524,0.16666666666666666,0.5883252435561384,0.5425836039512647
58250eb1-7cc9-48ec-8d51-9e155b11151d,P-A4880A1CE2,16,4,H,8,2,T5,D,low,medium,google/gemma-4-31b-it,0,0.6476399248296564,0.721560846675526,0.6576867749293646,0.35236007517034357,1.0,0.5,0.25,0.6156135168039438,0.5729039075599376
e6a855aa-7796-47e0-945e-0231f7379169,P-C6EF7782E8,1,1,A,1,1,T8,A,high,small,google/gemma-3-4b-it,1,0.6445818597620184,0.6857060844247992,0.5233570908506712,0.35541814023798163,1.0,0.6842105263157895,0.0,0.556270821031296,0.5069675789236622
21829a0c-5ecf-4ba5-81b0-84dbb839c406,P-C6EF7782E8,2,1,A,1,2,T8,C,high,small,google/gemma-3-4b-it,1,0.6723360798575662,0.7080120715227994,0.5445081119736036,0.32766392014243384,1.0,0.5802469135802469,0.25,0.5927376446850373,0.5474862718722636
fc4f041e-b086-475c-9d5f-b4f16b01bebb,P-C6EF7782E8,3,1,B,2,1,T8,A,high,small,google/gemma-3-4b-it,0,0.6240036704323508,0.6711581782861189,0.530566210548083,0.37599632956764917,1.0,0.6986301369863014,0.25,0.5777452448100755,0.5308280497889727
abe209dd-9e81-4fd9-b77c-cdbe3e6718c0,P-C6EF7782E8,4,1,B,2,2,T8,C,high,small,google/gemma-3-4b-it,0,0.6842677809975364,0.7140484235503457,0.6257910827795664,0.3157322190024636,1.0,0.875,0.16666666666666666,0.6030613460324028,0.5589570511471141
97295551-33e1-494b-b619-a9495dda11c7,P-C6EF7782E8,5,1,H,3,1,T7,C,low,medium,google/gemma-4-31b-it,0,0.6983114210042086,0.7149406671524048,0.682240163286527,0.3016885789957913,1.0,0.672566371681416,0.25,0.6242673081882072,0.5825192313202302
3bc96e5d-c34b-4b60-940d-0277ec63c483,P-C6EF7782E8,6,1,H,3,2,T7,A,low,medium,google/gemma-4-31b-it,0,0.6676782965660095,0.6868845061822371,0.6968006193637848,0.3323217034339905,1.0,0.950354609929078,0.16666666666666666,0.6101715214324721,0.56685724603608
90d5ef03-ec17-4842-8f3d-5db71b3b7e81,P-C6EF7782E8,7,1,C,4,1,T7,C,low,small,google/gemma-3-4b-it,1,0.67859962311658,0.6929241852326826,0.5764735067884127,0.3214003768834201,1.0,0.7926829268292683,0.16666666666666666,0.5884061673825438,0.5426735193139375
04065ea3-23fd-404b-8649-d8f64f2466e4,P-C6EF7782E8,8,1,C,4,2,T7,A,low,small,google/gemma-3-4b-it,1,0.5536001920700073,0.6386303901672363,0.5504042108853658,0.4463998079299927,1.0,0.953125,0.16666666666666666,0.5598336060841879,0.5109262289824309
32ab8aaa-a0e0-4e95-9da8-bf2be567ee63,P-C6EF7782E8,9,1,G,5,1,T7,C,low,medium,google/gemma-4-31b-it,1,0.7591177170926874,0.7834075743501837,0.6976526031891505,0.24088228290731256,1.0,0.9924242424242424,0.08333333333333333,0.6304571405504689,0.5893968228338543
b26ce9df-efe3-4ead-b8ae-af3a7b75f48f,P-C6EF7782E8,10,1,G,5,2,T7,A,low,medium,google/gemma-4-31b-it,1,0.7174869504841891,0.7130690487948331,0.6342811435461044,0.28251304951581085,1.0,0.6879432624113475,0.16666666666666666,0.6078854001832732,0.5643171113147479
0d063138-8970-49e5-aeeb-f7c630a979c4,P-C6EF7782E8,11,1,D,6,1,T7,A,low,small,google/gemma-3-4b-it,0,0.6932939291000366,0.7050027034499429,0.5439981743693352,0.3067060708999634,1.0,0.8375,0.16666666666666666,0.5857962351405259,0.5397735946005843
d55ca028-d0fb-41bd-952c-4ec226d8c932,P-C6EF7782E8,12,1,D,6,2,T7,C,low,small,google/gemma-3-4b-it,0,0.6194098104130138,0.6631208874962546,0.5731804395715395,0.3805901895869862,1.0,0.9538461538461539,0.25,0.5842012464548602,0.5380013849498446
9a02fd15-fe01-4e7f-9476-9453c6651a07,P-C6EF7782E8,13,1,F,7,1,T8,C,high,medium,google/gemma-4-31b-it,0,0.7186386097561229,0.7316767735914751,0.6736822923024496,0.2813613902438771,1.0,0.7741935483870968,0.25,0.6279356741543972,0.5865951935048858
b914f870-e4c4-4b3e-a162-da6f020c0993,P-C6EF7782E8,14,1,F,7,2,T8,A,high,medium,google/gemma-4-31b-it,0,0.725130704316226,0.7149759801951322,0.6255955845117569,0.2748692956837741,1.0,0.9322033898305084,0.08333333333333333,0.5989607167063337,0.5544007963403708
3e1215dc-ba1d-45dc-ad1c-adeb348bc7ec,P-C6EF7782E8,15,1,E,8,1,T8,A,high,medium,google/gemma-4-31b-it,1,0.685110791163011,0.7038735801523383,0.6423190658291181,0.31488920883698895,1.0,0.8064516129032258,0.0,0.5877496083125924,0.5419440092362138
f353ca11-9515-46d4-bfd0-a0bc63b03ebe,P-C6EF7782E8,16,1,E,8,2,T8,C,high,medium,google/gemma-4-31b-it,1,0.6354700001803312,0.6701186082579873,0.6285260766744614,0.3645299998196689,1.0,0.6721311475409836,0.16666666666666666,0.5899426036711897,0.5443806707457662
625a8df3-8400-4df2-a18c-6451dc28d414,P-E83994D768,1,2,B,1,1,T5,A,high,small,google/gemma-3-4b-it,0,0.6753464883024042,0.6967786008661444,0.5152369091908137,0.32465351169759576,1.0,0.359375,0.16666666666666666,0.5766044175082988,0.5295604638981097
db07a3e8-537c-47e2-95ae-8706e593a609,P-E83994D768,2,2,B,1,2,T5,C,high,small,google/gemma-3-4b-it,0,0.7317340211434797,0.7327740029855208,0.5667974054813385,0.2682659788565202,1.0,0.6164383561643836,0.08333333333333333,0.5914210171410531,0.546023352378948
63ca9bf2-8129-450e-95c8-e8f8640b72e3,P-E83994D768,3,2,C,2,1,T2,B,low,small,google/gemma-3-4b-it,1,0.6928448514504866,0.6992644721811468,0.5906690061092377,0.30715514854951337,1.0,0.5138888888888888,0.3333333333333333,0.6106045141364589,0.5673383490405098
db0e5579-7424-47da-9732-cf6210b63dd2,P-E83994D768,4,2,C,2,2,T2,A,low,small,google/gemma-3-4b-it,1,0.6443659121339972,0.6693409031087701,0.6132933845122656,0.35563408786600287,1.0,0.47297297297297297,0.3333333333333333,0.6042967820709402,0.5603297578566002
7c88fce9-adce-4aa0-86ea-0e5bd730f155,P-E83994D768,5,2,A,3,1,T5,A,high,small,google/gemma-3-4b-it,1,0.6722062826156616,0.6713849251920526,0.5770566115776697,0.3277937173843384,1.0,0.45588235294117646,0.08333333333333333,0.575242268948844,0.5280469654987157
19d88ee3-4ac0-419b-b80b-bbc67bcf9f59,P-E83994D768,6,2,A,3,2,T5,C,high,small,google/gemma-3-4b-it,1,0.6926955797455527,0.7037463946775957,0.5436584502458572,0.30730442025444726,1.0,0.45901639344262296,0.08333333333333333,0.5770838602925792,0.5300931781028658
4a560c49-879c-40d8-92a9-d0121eb8a525,P-E83994D768,7,2,D,4,1,T2,A,low,small,google/gemma-3-4b-it,0,0.732376906004819,0.7489455071362582,0.523406075934569,0.26762309399518097,1.0,0.4125,0.08333333333333333,0.5860413405479806,0.5400459339422008
64ea6231-9b0a-4fb7-a959-f5f274ff35b4,P-E83994D768,8,2,D,4,2,T2,B,low,small,google/gemma-3-4b-it,0,0.7976478392427618,0.8043395660140298,0.6732692966858546,0.20235216075723822,1.0,0.5492957746478874,0.3333333333333333,0.6586198897975863,0.6206887664417626
8bccacd5-29f3-4e7f-a123-24754ea8fe8b,P-E83994D768,9,2,H,5,1,T2,A,low,medium,google/gemma-4-31b-it,0,0.6389935395934365,0.6734966689890082,0.6130504806836446,0.3610064604065635,1.0,0.42424242424242425,0.0,0.5712087838938743,0.5235653154376381
4cf006f5-a4f7-44ad-9577-9baf1403df75,P-E83994D768,10,2,H,5,2,T2,B,low,medium,google/gemma-4-31b-it,0,0.6492975841869008,0.7018719369714911,0.5859611655275027,0.35070241581309924,1.0,0.4457831325301205,0.08333333333333333,0.5808297122518221,0.5342552358353579
3f640723-3176-4654-8ab5-82a2a2302b65,P-E83994D768,11,2,E,6,1,T5,A,high,medium,google/gemma-4-31b-it,1,0.6536978754130277,0.6780175945975564,0.5754419540365537,0.34630212458697235,1.0,0.32231404958677684,0.0,0.5660616972681248,0.5178463302979164
56af9664-8a1b-4584-82ff-3c9818e72c81,P-E83994D768,12,2,E,6,2,T5,C,high,medium,google/gemma-4-31b-it,1,0.6699377515099265,0.706190824508667,0.6102519085009893,0.3300622484900735,1.0,0.4766355140186916,0.0,0.5802823217529239,0.5336470241699155
2d7df9a2-8b2f-4c53-b9c2-f6b2d653b9f8,P-E83994D768,13,2,G,7,1,T2,A,low,medium,google/gemma-4-31b-it,1,0.6226332566954873,0.6599149812351573,0.5796050131320953,0.3773667433045127,1.0,0.47959183673469385,0.0,0.5601673245429992,0.5112970272699991
0a509036-bca0-43b8-a67d-c0713e8c4de1,P-E83994D768,14,2,G,7,2,T2,B,low,medium,google/gemma-4-31b-it,1,0.6494129408489574,0.683351690118963,0.6005390261610349,0.3505870591510426,1.0,0.22772277227722773,0.16666666666666666,0.5883861040075621,0.5426512266750688
99cf078e-a979-4c7f-af9c-15f19b326aed,P-E83994D768,15,2,F,8,1,T5,C,high,medium,google/gemma-4-31b-it,0,0.6634338985789906,0.6844294287941672,0.5744670207301775,0.3365661014210094,1.0,0.6923076923076923,0.16666666666666666,0.5847893464294347,0.5386548293660385
c5472e5e-c6b9-4561-9bb4-6708f624939f,P-E83994D768,16,2,F,8,2,T5,A,high,medium,google/gemma-4-31b-it,0,0.6131907024166801,0.6548233411528848,0.5895359888672829,0.38680929758331994,1.0,0.26605504587155965,0.08333333333333333,0.5685242695790349,0.5205825217544833
6f3b5e60-b304-4220-9899-20b0ded39255,P-EAA9A620E2,1,8,H,1,1,T5,B,low,medium,google/gemma-4-31b-it,0,0.6728457320820201,0.6953362985090776,0.6262681037187576,0.32715426791797986,1.0,0.5948275862068966,0.16666666666666666,0.5982721203204359,0.5536356892449287
598ed132-9be0-43f4-8e6e-34fdd5df50e5,P-EAA9A620E2,2,8,H,1,2,T5,C,low,medium,google/gemma-4-31b-it,0,0.6662987199696627,0.7075684666633606,0.6214181880156199,0.3337012800303372,1.0,0.7083333333333334,0.0,0.5824272029327624,0.5360302254808471
70711db8-3df0-4bea-adda-9f62d30fd46c,P-EAA9A620E2,3,8,A,2,1,T7,B,high,small,google/gemma-3-4b-it,1,0.6794927418231964,0.6962283009832556,0.574666385849317,0.3205072581768036,1.0,0.7530864197530864,0.08333333333333333,0.5804615448821675,0.5338461609801861
35ccae95-7c32-46f2-a20f-575f8de21cd8,P-EAA9A620E2,4,8,A,2,2,T7,A,high,small,google/gemma-3-4b-it,1,0.6413817622444846,0.6994354020465504,0.5632766832907995,0.3586182377555154,1.0,0.5633802816901409,0.08333333333333333,0.5750139266252517,0.5277932518058354
a7f36feb-2582-49c6-90ab-39ad9e1f99ec,P-EAA9A620E2,5,8,G,3,1,T5,B,low,medium,google/gemma-4-31b-it,1,0.6798395026813854,0.7223802913318981,0.6652040829261144,0.3201604973186146,1.0,0.45714285714285713,0.0,0.5955008251197411,0.5505564723552678
a618d45e-cc43-4e72-884b-10e39cff9236,P-EAA9A620E2,6,8,G,3,2,T5,C,low,medium,google/gemma-4-31b-it,1,0.6903496601364829,0.706005031412298,0.6187752236922582,0.3096503398635171,1.0,0.4329896907216495,0.08333333333333333,0.5923243503678929,0.5470270559643255
a09667b0-7080-41c5-97f2-fd7b262f2207,P-EAA9A620E2,7,8,B,4,1,T7,A,high,small,google/gemma-3-4b-it,0,0.6699279709295793,0.6965505047277971,0.5694997111956278,0.3300720290704207,1.0,0.5604395604395604,0.16666666666666666,0.5868695069443096,0.5409661188270106
c7c227c9-e8f1-43a6-8523-d7a04e2047f4,P-EAA9A620E2,8,8,B,4,2,T7,B,high,small,google/gemma-3-4b-it,0,0.6656221015886827,0.7069687626578591,0.5036997174223264,0.3343778984113173,1.0,0.6666666666666666,0.16666666666666666,0.5753625728415721,0.5281806364906356
e94c2542-320d-4105-9e20-feed7c615f52,P-EAA9A620E2,9,8,F,5,1,T7,B,high,medium,google/gemma-4-31b-it,0,0.6802654266357422,0.7029823173176158,0.6088599661986033,0.3197345733642578,1.0,0.512396694214876,0.0,0.580394999366818,0.5337722215186868
5b82a4e9-55a0-42f4-9c6e-396d7b15985e,P-EAA9A620E2,10,8,F,5,2,T7,A,high,medium,google/gemma-4-31b-it,0,0.6932935931465842,0.6879267963496122,0.6078134775161743,0.30670640685341577,1.0,0.6451612903225806,0.0,0.5784774140878157,0.5316415712086842
cc8a0eab-f211-4e74-82bd-ff6eca8334f7,P-EAA9A620E2,11,8,C,6,1,T5,B,low,small,google/gemma-3-4b-it,1,0.6476332382722334,0.7024843963709745,0.5802767078081766,0.35236676172776654,1.0,0.8354430379746836,0.16666666666666666,0.5879822113297203,0.5422024570330225
38c83192-54f9-49a2-abf1-3da6585ea7e3,P-EAA9A620E2,12,8,C,6,2,T5,C,low,small,google/gemma-3-4b-it,1,0.6539615880359303,0.6654258153655312,0.5621648405989011,0.3460384119640697,1.0,0.7317073170731707,0.08333333333333333,0.5692476233298128,0.5213862481442365
d960c850-c058-4f71-b62e-52152adca27e,P-EAA9A620E2,13,8,E,7,1,T7,A,high,medium,google/gemma-4-31b-it,1,0.6658427932045676,0.6881663582541726,0.6103018820285797,0.33415720679543237,1.0,0.8017241379310345,0.0,0.5762779273770072,0.5291976970855636
ef0f49a4-9aaf-4882-ba4b-480382324fec,P-EAA9A620E2,14,8,E,7,2,T7,B,high,medium,google/gemma-4-31b-it,1,0.6809133670546792,0.7027981660582803,0.6041370183229446,0.3190866329453208,1.0,0.5299145299145299,0.08333333333333333,0.5878117069150463,0.5420130076833848
0b32af5d-3a3f-454d-a5d9-ac823f3b408d,P-EAA9A620E2,15,8,D,8,1,T5,C,low,small,google/gemma-3-4b-it,0,0.698421364480799,0.7412030642682855,0.5392136424779892,0.3015786355192011,1.0,0.5,0.16666666666666666,0.5925921444640015,0.5473246049600017
a5fdc4e4-17ed-4bcb-9549-06a8c3dcf097,P-EAA9A620E2,16,8,D,8,2,T5,B,low,small,google/gemma-3-4b-it,0,0.6462453468279405,0.689243652603843,0.6060537497202555,0.3537546531720595,1.0,0.4868421052631579,0.16666666666666666,0.5903506818142805,0.5448340909047561
27f7a938-d24f-4a30-85c1-c187c3938199,P-FB0E050FB9,1,6,F,1,1,T7,C,high,medium,google/gemma-4-31b-it,0,0.6182384599338878,0.6460917808792808,0.6016171375910441,0.3817615400661122,1.0,0.3707865168539326,0.25,0.5863656296874538,0.540406255208282
523eade3-b0ff-422f-b7b9-ce1819526ab2,P-FB0E050FB9,2,6,F,1,2,T7,D,high,medium,google/gemma-4-31b-it,0,0.6267227096991106,0.6764774159951643,0.5709336474537849,0.37327729030088946,1.0,0.3181818181818182,0.25,0.5871544836597009,0.5412827596218899
b16124aa-b8be-4fa5-b25c-9b2908ffa7e5,P-FB0E050FB9,3,6,G,2,1,T1,A,low,medium,google/gemma-4-31b-it,1,0.6228563514622775,0.6957513419064608,0.618495004872481,0.3771436485377225,1.0,0.33636363636363636,0.08333333333333333,0.5834682378353494,0.537186930928166
4496c586-964d-4b84-83f6-213cdde3aa4a,P-FB0E050FB9,4,6,G,2,2,T1,C,low,medium,google/gemma-4-31b-it,1,0.6649211103265936,0.6902841437946666,0.5896017104387283,0.33507888967340643,1.0,0.2992125984251969,0.16666666666666666,0.5891359485460052,0.5434843872733389
e5c6ef80-1415-433a-aa2a-bbee8af31115,P-FB0E050FB9,5,6,E,3,1,T7,C,high,medium,google/gemma-4-31b-it,1,0.7498712648044933,0.7752636508508162,0.6091372569402059,0.2501287351955067,1.0,0.24,0.3333333333333333,0.6352006413719871,0.5946673793022078
7b504fc6-de4d-4dde-9b5f-1ea68305d5ad,P-FB0E050FB9,6,6,E,3,2,T7,D,high,medium,google/gemma-4-31b-it,1,0.6377338983795859,0.6588525988838889,0.5778693457444509,0.36226610162041406,1.0,0.09554140127388536,0.3333333333333333,0.5944511120969599,0.5493901245521776
b5fd0a33-4c23-4e12-a6f4-c85d58265b6c,P-FB0E050FB9,7,6,H,4,1,T1,C,low,medium,google/gemma-4-31b-it,0,0.6370696479623968,0.7133703394369646,0.6078826760252317,0.3629303520376032,1.0,0.3564356435643564,0.0,0.577957567888679,0.5310639643207544
9e46aafb-c72d-4fa7-8535-097a2a39785a,P-FB0E050FB9,8,6,H,4,2,T1,A,low,medium,google/gemma-4-31b-it,0,0.7052140561017123,0.7242034456946633,0.6636353060603142,0.29478594389828766,1.0,0.3300970873786408,0.16666666666666666,0.6147558226278335,0.5719509140309261
1228302a-1aea-4c92-bfb7-7d3be34ec87c,P-FB0E050FB9,9,6,D,5,1,T1,C,low,small,google/gemma-3-4b-it,0,0.617194181138819,0.6818429069085554,0.5682300751407942,0.3828058188611811,1.0,0.3108108108108108,0.0,0.5617340145237518,0.5130377939152798
8b1946f9-afa0-4eab-a94d-3e57bdc33a9c,P-FB0E050FB9,10,6,D,5,2,T1,A,low,small,google/gemma-3-4b-it,0,0.6475188081914728,0.6763006557117809,0.5949456319212914,0.35248119180852716,1.0,0.45569620253164556,0.0,0.5690011383457618,0.5211123759397354
11fccb7d-fc4c-4d22-bfd8-5cf5ed18a76c,P-FB0E050FB9,11,6,A,6,1,T7,D,high,small,google/gemma-3-4b-it,1,0.5704961283640428,0.6849230907180093,0.553897405664126,0.4295038716359572,1.0,0.4857142857142857,0.25,0.5798137121128314,0.5331263467920349
102a4379-3100-42eb-a56a-34160dcd3891,P-FB0E050FB9,12,6,A,6,2,T7,C,high,small,google/gemma-3-4b-it,1,0.6561233130368319,0.6769040118564259,0.5444453929861387,0.34387668696316803,1.0,0.3707865168539326,0.25,0.5848822122721961,0.5387580136357734
d89466c3-2426-49c2-8237-000921df2cba,P-FB0E050FB9,13,6,C,7,1,T1,A,low,small,google/gemma-3-4b-it,1,0.6379393122412942,0.6484155438163064,0.5964613283673922,0.3620606877587058,1.0,0.4745762711864407,0.3333333333333333,0.5961026389942025,0.5512251544380028
97f45085-0598-44f3-bd78-f95e9a7fb1cb,P-FB0E050FB9,14,6,C,7,2,T1,C,low,small,google/gemma-3-4b-it,1,0.6397120248187672,0.6847301884130998,0.5561458542943001,0.3602879751812328,1.0,0.38461538461538464,0.4166666666666667,0.6038130776900233,0.5597923085444704
3abb7580-b3da-4149-82eb-e03c4e3a2e78,P-FB0E050FB9,15,6,B,8,1,T7,D,high,small,google/gemma-3-4b-it,0,0.6193218177015131,0.6658966920592568,0.5606248527765274,0.3806781822984869,1.0,0.2926829268292683,0.4166666666666667,0.5989031574039747,0.554336841559972
3888a4ac-30bf-4804-98d4-5dd2450e35d8,P-FB0E050FB9,16,6,B,8,2,T7,C,high,small,google/gemma-3-4b-it,0,0.5800421400503679,0.6476175134832208,0.5707467521230379,0.41995785994963214,1.0,0.17346938775510204,0.4166666666666667,0.5933437337929551,0.5481597042143946
