turn_id,participant_id,created_at,speaker,text,turn_index,session_id
88c566ca-60e9-493d-b73e-e1b278a11ee4,P-6EEA879104,2026-09-15T10:41:31,Human,yes sure easy to have and clean hahah,7,92b9933e-1a47-46e9-84d4-3a940255b0c8
fe06657a-1217-4537-9413-78eec0b5629b,P-6EEA879104,2026-09-15T10:41:32,Agent,definitely. i just need to pick a date that works for everyone now,8,92b9933e-1a47-46e9-84d4-3a940255b0c8
4241e108-4df0-43ac-861d-096ddbc7f217,P-6EEA879104,2026-09-15T10:42:01,Human,yes send a message to everyone and for sure late afternoon after work,9,92b9933e-1a47-46e9-84d4-3a940255b0c8
ed0fe8be-89b1-4fcb-8b36-7d3a5fc1f15e,P-6EEA879104,2026-09-15T10:42:02,Agent,friday afternoon is usually best bc people can just relax into the weekend,10,92b9933e-1a47-46e9-84d4-3a940255b0c8
f011a285-64e7-4e50-b719-efbbba0f0350,P-6EEA879104,2026-09-15T10:42:22,Human,yes to havge a break after work,11,92b9933e-1a47-46e9-84d4-3a940255b0c8
c8b34a54-c6a2-4eb2-83b1-0d0351503556,P-6EEA879104,2026-09-15T10:42:25,Agent,trying to get everything ready for this birthday party at my place 😅 <split> idk if i have enough snacks,0,b2ae2521-515f-40df-84c5-906dfbc8b7d4
fbb5efe7-24ee-4a2b-b462-f6ebd4289c77,P-6EEA879104,2026-09-15T10:42:44,Human,snacks are never enough i think.,1,b2ae2521-515f-40df-84c5-906dfbc8b7d4
69437a2f-1f4f-4be5-98bd-c23b936b5a59,P-6EEA879104,2026-09-15T10:42:45,Agent,tbh i always overbuy chips anyway lol,2,b2ae2521-515f-40df-84c5-906dfbc8b7d4
902a56a3-8b6a-465b-964d-eba4a3cfb7c0,P-6EEA879104,2026-09-15T10:43:07,Human,"hahha alwats same problem, how about sodas?",3,b2ae2521-515f-40df-84c5-906dfbc8b7d4
5d88499b-fcdd-4979-b9bd-54a724c47f81,P-6EEA879104,2026-09-15T10:43:10,Agent,i usually just get a big variety pack so everyone is happy,4,b2ae2521-515f-40df-84c5-906dfbc8b7d4
339933c1-3529-4b47-87ad-b6afbca4fc2f,P-6EEA879104,2026-09-15T10:43:39,Human,"yes good for you so you don't have to worry
cover all",5,b2ae2521-515f-40df-84c5-906dfbc8b7d4
de5580e6-be99-4588-b353-dbb0e9b67b92,P-6EEA879104,2026-09-15T10:43:39,Agent,now i just need to figure out the cake situation,6,b2ae2521-515f-40df-84c5-906dfbc8b7d4
b5cd8a54-b9bc-42a1-9d3e-08b168ebc7ff,P-6EEA879104,2026-09-15T10:43:58,Human,you should order one,7,b2ae2521-515f-40df-84c5-906dfbc8b7d4
c131a0e0-f9a9-407b-ba68-164182ccd444,P-6EEA879104,2026-09-15T10:43:59,Agent,id rather just bake one myself since it tastes better,8,b2ae2521-515f-40df-84c5-906dfbc8b7d4
4c9392cf-2460-4ab0-ac9a-8039d51587a2,P-6EEA879104,2026-09-15T10:44:19,Human,ohh what flavor were you thinking,9,b2ae2521-515f-40df-84c5-906dfbc8b7d4
e367108c-2f5a-47c8-bee1-53a1f5df64d7,P-6EEA879104,2026-09-15T10:44:20,Agent,definitely chocolate since its a crowd pleaser 😊,10,b2ae2521-515f-40df-84c5-906dfbc8b7d4
e93ec2d8-cab1-4767-9054-b1ee02fbce0f,P-6EEA879104,2026-09-15T10:44:42,Human,hahah noone lost with chocolate,11,b2ae2521-515f-40df-84c5-906dfbc8b7d4
298f637b-3e47-45a2-9261-a455263c64c6,P-6EEA879104,2026-09-15T10:22:11,Agent,need ur opinion 😅 im looking at 2 online shops rn,0,badaf59c-2287-47ab-8211-e451afbfb7a7
9b15b5bb-e28f-4e03-a411-889a1ea564ef,P-6EEA879104,2026-09-15T10:22:37,Human,for product about cooking?,1,badaf59c-2287-47ab-8211-e451afbfb7a7
dba94c0a-6095-4afe-8a8d-939031298c96,P-6EEA879104,2026-09-15T10:22:41,Agent,id rather go with the one that has better reviews tbh,2,badaf59c-2287-47ab-8211-e451afbfb7a7
dc8597d9-ab32-4568-9b7a-047d51159155,P-6EEA879104,2026-09-15T10:23:18,Human,"i have two options, one more expensive than other",3,badaf59c-2287-47ab-8211-e451afbfb7a7
a6d6ea45-028e-46f8-868a-64ed92f37cc5,P-6EEA879104,2026-09-15T10:23:19,Agent,the pricier one looks like it has more features. 🙂,4,badaf59c-2287-47ab-8211-e451afbfb7a7
9f97e4f8-81c0-4602-b3a4-b1ac2917c501,P-6EEA879104,2026-09-15T10:23:43,Human,okay i got it,5,badaf59c-2287-47ab-8211-e451afbfb7a7
4af4908a-555d-4dfa-8d3b-75a2e42d7af3,P-6EEA879104,2026-09-15T10:23:43,Agent,cool 👍 i’m just stressing about the extra cost,6,badaf59c-2287-47ab-8211-e451afbfb7a7
70d2a3c0-ddef-45d3-a6a8-11ac1f4d5dbf,P-6EEA879104,2026-09-15T10:24:17,Human,the akis eshop is the best with perfect prices,7,badaf59c-2287-47ab-8211-e451afbfb7a7
ceece136-936e-459f-859b-7885c916892c,P-6EEA879104,2026-09-15T10:24:18,Agent,akis eshop? never heard of it. haha,8,badaf59c-2287-47ab-8211-e451afbfb7a7
7eb39981-d35f-45db-bcbb-6db11892fd1f,P-6EEA879104,2026-09-15T10:24:43,Human,its a greek site from a greek chef,9,badaf59c-2287-47ab-8211-e451afbfb7a7
04afd259-cfb7-4469-b712-ec5f16ff454c,P-6EEA879104,2026-09-15T10:24:44,Agent,that’s pretty cool! i like that it’s local. 😊,10,badaf59c-2287-47ab-8211-e451afbfb7a7
549b6ed5-79b1-4827-8898-cfb7bd089ab8,P-6EEA879104,2026-09-15T10:25:03,Human,yes of course,11,badaf59c-2287-47ab-8211-e451afbfb7a7
4184ee90-6aef-4100-8906-eb0326a22e34,P-6EEA879104,2026-09-15T10:14:23,Agent,finally home after a long day just want to relax but idk what to do tonight,0,d544f052-3d3c-4c08-b18d-3d34c66a7396
4588b43e-7cf2-40dc-ade8-675fcf6bde5b,P-6EEA879104,2026-09-15T10:15:01,Human,watch a relaxed show,1,d544f052-3d3c-4c08-b18d-3d34c66a7396
645843a3-b457-4bfa-ba2d-37ae8c00fc94,P-6EEA879104,2026-09-15T10:15:02,Agent,i usually go for a sitcom bc its easier to follow lol,2,d544f052-3d3c-4c08-b18d-3d34c66a7396
82a0dc3d-7fa1-4bf6-b415-0c193f3a57fb,P-6EEA879104,2026-09-15T10:15:24,Human,ok good choise,3,d544f052-3d3c-4c08-b18d-3d34c66a7396
7672c40b-2904-4800-a794-455f3a0a8ee4,P-6EEA879104,2026-09-15T10:15:24,Agent,tbh i mostly just rewatch old episodes since i dont want to think too much,4,d544f052-3d3c-4c08-b18d-3d34c66a7396
e05b7d1e-948f-42ec-a9f2-3b531a806f3e,P-6EEA879104,2026-09-15T10:15:47,Human,but it has championas league match tonight,5,d544f052-3d3c-4c08-b18d-3d34c66a7396
35188073-b284-49ad-bcb8-e7de454b9f61,P-6EEA879104,2026-09-15T10:15:48,Agent,id rather stick to the show lol football is too stressful for a tiring day,6,d544f052-3d3c-4c08-b18d-3d34c66a7396
45f5faff-fe8b-4067-bc2a-c4b73fe2054b,P-6EEA879104,2026-09-15T10:16:19,Human,why ?,7,d544f052-3d3c-4c08-b18d-3d34c66a7396
7628edb2-323c-4b46-a626-b0532ad272e2,P-6EEA879104,2026-09-15T10:16:19,Agent,too much yelling and tension i just want to actually chill out tonight,8,d544f052-3d3c-4c08-b18d-3d34c66a7396
40869566-d1a4-4dcf-8f7a-f006bb944ca5,P-6EEA879104,2026-09-15T10:16:49,Human,okay what do you eat,9,d544f052-3d3c-4c08-b18d-3d34c66a7396
34686fc0-c004-4c6b-9fd5-7e614270dbb9,P-6EEA879104,2026-09-15T10:16:49,Agent,usually just some easy snacks or takeout so i dont have to cook,10,d544f052-3d3c-4c08-b18d-3d34c66a7396
ea1d138d-907a-4be8-9c7d-c1d3a4330936,P-6EEA879104,2026-09-15T10:17:15,Human,better choisa than cooking,11,d544f052-3d3c-4c08-b18d-3d34c66a7396
c5ffc85b-be21-4238-99ac-bd801856975e,P-6EEA879104,2026-09-15T10:10:40,Agent,finally done with that huge exam lol <split> just need to figure out how to actually relax now,0,e117be13-b157-41fb-b968-3c10484b01e5
813eef5c-2b78-438d-b49f-41d3a4ec618f,P-6EEA879104,2026-09-15T10:11:27,Human,do a bath and sit the sofa with a coffee,1,e117be13-b157-41fb-b968-3c10484b01e5
e2702eb5-a1ec-4586-a33c-310822c6eebd,P-6EEA879104,2026-09-15T10:11:28,Agent,coffee is too much for me rn id rather just nap for a few hours,2,e117be13-b157-41fb-b968-3c10484b01e5
c1af018e-a29c-4172-8fc1-e35c4e03d444,P-6EEA879104,2026-09-15T10:12:08,Human,how about a juice,3,e117be13-b157-41fb-b968-3c10484b01e5
436878d0-04b6-41b1-a9fb-22d734dde6f9,P-6EEA879104,2026-09-15T10:12:09,Agent,juice is okay but i usually go for sth cold like iced tea instead,4,e117be13-b157-41fb-b968-3c10484b01e5
5c8bb1e9-a954-4602-8baa-53d90a306dcf,P-6EEA879104,2026-09-15T10:12:51,Human,ice tea has too caffeine,5,e117be13-b157-41fb-b968-3c10484b01e5
ca0188e2-88f0-471a-b0ae-f6fcebc058d0,P-6EEA879104,2026-09-15T10:12:52,Agent,tbh id rather risk the caffeine than drink sth lukewarm lol,6,e117be13-b157-41fb-b968-3c10484b01e5
db732f2b-af3c-45a0-8d93-e55b70643143,P-6EEA879104,2026-09-15T10:13:12,Human,okay okay,7,e117be13-b157-41fb-b968-3c10484b01e5
541ec57d-0a9d-45a3-8bb1-b34720ddf2e8,P-6EEA879104,2026-09-15T10:13:12,Agent,guessing youre just gonna stick with the coffee then 😂,8,e117be13-b157-41fb-b968-3c10484b01e5
0b821fc7-1aff-4bae-856e-b57090d2e090,P-6EEA879104,2026-09-15T10:13:50,Human,xaxaax its is your choise,9,e117be13-b157-41fb-b968-3c10484b01e5
e7e2a3b2-4d40-46b8-b1e6-4dd98e8f854e,P-6EEA879104,2026-09-15T10:13:52,Agent,im sticking with the nap lol i need to shut my brain off,10,e117be13-b157-41fb-b968-3c10484b01e5
8ae99d79-acc5-40b4-8d12-53b95cf36cb8,P-6EEA879104,2026-09-15T10:14:17,Human,i aprouv,11,e117be13-b157-41fb-b968-3c10484b01e5
661cd184-bad5-4af0-a06f-e481a4fa78f5,P-6EEA879104,2026-09-15T10:29:03,Agent,just got home after a long day and im beat 😅 <split> idk if i should just crash or do smth to relax,0,e8341ab7-80d2-4461-8308-4abcb194036e
c317a1c5-c2ec-42df-805c-7d0b42fe8a75,P-6EEA879104,2026-09-15T10:29:27,Human,you can play to playstation,1,e8341ab7-80d2-4461-8308-4abcb194036e
1835e97b-2182-4368-b3be-de2428611be8,P-6EEA879104,2026-09-15T10:29:28,Agent,i usually go for that but sometimes it feels like too much effort to start a game,2,e8341ab7-80d2-4461-8308-4abcb194036e
6981123f-2ad8-4bdf-af56-0cab25959a7e,P-6EEA879104,2026-09-15T10:29:58,Human,a game you can relax you,3,e8341ab7-80d2-4461-8308-4abcb194036e
58419e53-c5e8-461f-bd01-424919bf25ee,P-6EEA879104,2026-09-15T10:29:58,Agent,stardew valley is a go to for me bc its so chill,4,e8341ab7-80d2-4461-8308-4abcb194036e
d185462b-0835-4a2a-9373-f1fa614a0ee5,P-6EEA879104,2026-09-15T10:30:25,Human,do it,5,e8341ab7-80d2-4461-8308-4abcb194036e
0bb466a1-3949-4977-a99c-e181c9dac473,P-6EEA879104,2026-09-15T10:30:26,Agent,im gonna boot it up rn. hope i didnt leave my controller in the other room,6,e8341ab7-80d2-4461-8308-4abcb194036e
512d6536-db28-44fb-bd13-011ea482ee98,P-6EEA879104,2026-09-15T10:30:52,Human,o its prblem,7,e8341ab7-80d2-4461-8308-4abcb194036e
56d579d1-52ca-46d6-a170-bd2b50661f72,P-6EEA879104,2026-09-15T10:30:53,Agent,luckily i found it on the couch lol. just need to get my farm sorted,8,e8341ab7-80d2-4461-8308-4abcb194036e
33d115bd-d24a-474f-82dd-c077d78fde69,P-6EEA879104,2026-09-15T10:31:20,Human,it s good,9,e8341ab7-80d2-4461-8308-4abcb194036e
f373db69-9298-4755-9c50-72fb2dfd7aed,P-6EEA879104,2026-09-15T10:31:21,Agent,definitely. it helps me forget about work for a bit,10,e8341ab7-80d2-4461-8308-4abcb194036e
2dabaae5-8fe9-49a8-806e-729ece00928d,P-6EEA879104,2026-09-15T10:31:41,Human,nice,11,e8341ab7-80d2-4461-8308-4abcb194036e
bd4a8ed1-6d54-406d-9df8-c9c369d0ff40,P-6EEA879104,2026-09-15T10:01:00,Agent,need ur opinion 😅 im looking at 2 online shops rn,0,f53bb37d-b7e4-4df5-8db4-c1783c8d2fa9
9002b303-7920-42b1-9dfa-90ac20deb337,P-6EEA879104,2026-09-15T10:01:15,Human,for what?,1,f53bb37d-b7e4-4df5-8db4-c1783c8d2fa9
7086b0f9-f0ba-4e85-bcb2-7f51574ba38e,P-6EEA879104,2026-09-15T10:01:20,Agent,snacks and drinks obviously. i’d rather amazon tbh,2,f53bb37d-b7e4-4df5-8db4-c1783c8d2fa9
f237cd2f-e34f-45ab-8c75-b6544a19a2d0,P-6EEA879104,2026-09-15T10:01:56,Human,hmm there are two 24/7 market there,3,f53bb37d-b7e4-4df5-8db4-c1783c8d2fa9
2baa1350-5508-40ea-8450-b433b6083a1a,P-6EEA879104,2026-09-15T10:02:00,Agent,24/7 markets are good. i usually grab stuff there,4,f53bb37d-b7e4-4df5-8db4-c1783c8d2fa9
9f78ae2a-c4a2-47ce-826d-6b53d9da5472,P-6EEA879104,2026-09-15T10:02:39,Human,they have snaks sweet or salty and drinks,5,f53bb37d-b7e4-4df5-8db4-c1783c8d2fa9
346218d8-d57b-4706-b92f-bbd92202303b,P-6EEA879104,2026-09-15T10:02:42,Agent,salty snacks are def the way to go. haha,6,f53bb37d-b7e4-4df5-8db4-c1783c8d2fa9
cacb6104-4350-48b5-966b-6f55e73a0810,P-6EEA879104,2026-09-15T10:03:03,Human,for me is the sweet,7,f53bb37d-b7e4-4df5-8db4-c1783c8d2fa9
dce414e0-1d06-4422-a4a4-842708010e85,P-6EEA879104,2026-09-15T10:03:04,Agent,sweet is good too of course. 😋,8,f53bb37d-b7e4-4df5-8db4-c1783c8d2fa9
9459bde3-ec96-47eb-b168-71e948657738,P-6EEA879104,2026-09-15T10:06:15,Human,like twix and caprice,9,f53bb37d-b7e4-4df5-8db4-c1783c8d2fa9
d736b10d-4f77-47e2-ba45-2805fd499904,P-6EEA879104,2026-09-15T10:06:17,Agent,caprice! yeah those are classics. 👍,10,f53bb37d-b7e4-4df5-8db4-c1783c8d2fa9
1527c6e2-c0c6-4af8-a5c3-21e2506bc731,P-6EEA879104,2026-09-15T10:06:31,Human,i know,11,f53bb37d-b7e4-4df5-8db4-c1783c8d2fa9
8d1392b8-9a1a-4dde-9deb-d41a7ec80f3c,P-6EEA879104,2026-09-15T10:50:35,Agent,trying to get everything ready for this birthday party at home 😅 <split> idk if i have enough snacks for everyone,0,fb24b6f1-0a82-42ae-803c-a01d61442a0d
6973c140-de6b-45eb-b1ee-a986ae8197a4,P-6EEA879104,2026-09-15T10:51:11,Human,"thats always the tricky part, snacks are never enough and me i buy more than what i actually need",1,fb24b6f1-0a82-42ae-803c-a01d61442a0d
fbf7e854-30b6-47a5-91e5-ae84f5bbbd6f,P-6EEA879104,2026-09-15T10:51:13,Agent,i usually overdo it too lol but i usually get having leftovers over running out,2,fb24b6f1-0a82-42ae-803c-a01d61442a0d
5d45007f-722d-494c-b5d4-4ee606cf318f,P-6EEA879104,2026-09-15T10:51:51,Human,yes sure why bother tomorrow when you can be prepared from today,3,fb24b6f1-0a82-42ae-803c-a01d61442a0d
7dbca57d-710b-4283-ba6f-093b43ac248e,P-6EEA879104,2026-09-15T10:51:52,Agent,exactly. i just hope the living room stays clean long enough for the party to start,4,fb24b6f1-0a82-42ae-803c-a01d61442a0d
e4847148-10f2-4bc7-919a-8ba64462c44a,P-6EEA879104,2026-09-15T10:52:41,Human,hahah don't worry about that its a party after all with adults,5,fb24b6f1-0a82-42ae-803c-a01d61442a0d
53749da6-e20c-4743-a714-43d05cbdf466,P-6EEA879104,2026-09-15T10:52:42,Agent,true but adults can be just as messy with drinks and food lol,6,fb24b6f1-0a82-42ae-803c-a01d61442a0d
e78d0aec-1e53-4d97-8050-2f310c83458d,P-6EEA879104,2026-09-15T10:53:13,Human,haha yes but all will remember the fest and not the mess,7,fb24b6f1-0a82-42ae-803c-a01d61442a0d
f25ca8dc-0340-4114-a76f-3afc85983c78,P-6EEA879104,2026-09-15T10:53:27,Agent,probably lol. i just need to figure out where to put all the coats when people arrive,8,fb24b6f1-0a82-42ae-803c-a01d61442a0d
ca98cfd1-9cd3-4762-af46-023130cf6af8,P-6EEA879104,2026-09-15T10:53:55,Human,on the bed in your bedroom dont worry,9,fb24b6f1-0a82-42ae-803c-a01d61442a0d
afcf10a4-aa04-4382-a1d6-b42f34db58df,P-6EEA879104,2026-09-15T10:53:56,Agent,id rather keep my room closed off so people stay in the party area,10,fb24b6f1-0a82-42ae-803c-a01d61442a0d
a494f42d-3c23-4e08-8c2c-5b7fe9c091eb,P-6EEA879104,2026-09-15T10:54:26,Human,hm then in the kitchen or on chair in your office,11,fb24b6f1-0a82-42ae-803c-a01d61442a0d
20bccea2-f7ca-4478-b596-c04138e5c162,P-9E130A1DDC,2026-09-15T15:19:47,Agent,thinking about taking a short trip to another part of greece soon. idk if i want a city vibe or the beach,0,085292d0-6ff1-4e45-abc2-73848e9ac309
8dda90f6-6afd-498c-a20f-0951a10b7f61,P-9E130A1DDC,2026-09-15T15:20:35,Human,hm you can try a city by the beach,1,085292d0-6ff1-4e45-abc2-73848e9ac309
7d6fe402-dbef-43d5-8968-a41d32193edc,P-9E130A1DDC,2026-09-15T15:20:35,Agent,that sounds like the best of both worlds. i usually usually get somewhere with a lot of seafood spots nearby ),2,085292d0-6ff1-4e45-abc2-73848e9ac309
3c82d3d3-9f1a-4e0b-adc1-802c3c344079,P-9E130A1DDC,2026-09-15T15:21:37,Human,"yes you can enjoy grilled octapus, how about nafplio?",3,085292d0-6ff1-4e45-abc2-73848e9ac309
55c69c66-14ca-46f6-8c4e-07927c253ffa,P-9E130A1DDC,2026-09-15T15:21:38,Agent,nafplio is a great choice. i love the old town streets there 😊,4,085292d0-6ff1-4e45-abc2-73848e9ac309
3b55c95c-8b9a-4d02-9ba3-dc72ba3d54d7,P-9E130A1DDC,2026-09-15T15:22:02,Human,"yes it has a lot of history, and nearby beaches with good taverns",5,085292d0-6ff1-4e45-abc2-73848e9ac309
9ad5115c-c1ce-4d4c-b75a-390393eaed0d,P-9E130A1DDC,2026-09-15T15:22:04,Agent,tbh i usually get the quieter beaches over the crowded ones near the center,6,085292d0-6ff1-4e45-abc2-73848e9ac309
95de2ba7-2dd8-4837-829d-9f4642357b4e,P-9E130A1DDC,2026-09-15T15:22:24,Human,yes there are many villages nearby,7,085292d0-6ff1-4e45-abc2-73848e9ac309
edee5349-4878-48fc-ad6b-19aa8599fc46,P-9E130A1DDC,2026-09-15T15:22:30,Agent,exploring those small villages is the best part. i usually get them over the main tourist spots,8,085292d0-6ff1-4e45-abc2-73848e9ac309
068440e5-34d5-4f43-8917-d11fcf84dd56,P-9E130A1DDC,2026-09-15T15:23:55,Human,yes sure and you get away from the crowds,9,085292d0-6ff1-4e45-abc2-73848e9ac309
50362d4a-f8ec-4531-b9ab-f4644c1e3419,P-9E130A1DDC,2026-09-15T15:23:57,Agent,exactly. its way more relaxing when you can actually hear the ocean 😅,10,085292d0-6ff1-4e45-abc2-73848e9ac309
232d9b8f-c8b2-459f-b884-13681998ef57,P-9E130A1DDC,2026-09-15T15:24:15,Human,yes its way relaxing,11,085292d0-6ff1-4e45-abc2-73848e9ac309
18c5cbcf-a51c-4656-838d-dfa3895efa9b,P-9E130A1DDC,2026-09-15T11:01:52,Agent,just saw some pics of santorini id rather go there tbh,0,3b73e446-a1f5-41f2-9f6e-7112d5349026
462cca7d-82f9-4452-8ef6-aa124ea98ab6,P-9E130A1DDC,2026-09-15T11:02:11,Human,"oh santorini with the famous sunset on top of the hills, right",1,3b73e446-a1f5-41f2-9f6e-7112d5349026
3244ec9d-c547-4698-8d95-023d502dece8,P-9E130A1DDC,2026-09-15T11:02:12,Agent,that’s the one lol. it looks amazing. i’d want to find a little taverna,2,3b73e446-a1f5-41f2-9f6e-7112d5349026
ac35357c-352d-4529-b44c-dec453956db1,P-9E130A1DDC,2026-09-15T11:02:51,Human,there are many comfort cuisine restaurants or local tavernas to try and enjoy greek tastes,3,3b73e446-a1f5-41f2-9f6e-7112d5349026
fb6ffa42-bfd0-4fb6-8c00-52a38bc26a5e,P-9E130A1DDC,2026-09-15T11:02:54,Agent,yeah i’m craving some fresh seafood. maybe grilled octopus? 😊,4,3b73e446-a1f5-41f2-9f6e-7112d5349026
126a8eb7-6666-4461-805c-418ad078cc00,P-9E130A1DDC,2026-09-15T11:03:48,Human,hm yes try also the pickled version with olive oil its really rich,5,3b73e446-a1f5-41f2-9f6e-7112d5349026
56ca1743-3900-43ab-8538-b8ee8516cdd9,P-9E130A1DDC,2026-09-15T11:03:50,Agent,perfect! i’m picturing a whole plate of that. and a glass of local wine obviously,6,3b73e446-a1f5-41f2-9f6e-7112d5349026
efb37149-550d-44af-b01b-c5e7105429f9,P-9E130A1DDC,2026-09-15T11:04:22,Human,yes obviously also santorini has local production of wine,7,3b73e446-a1f5-41f2-9f6e-7112d5349026
7db08cea-43de-4f22-95d6-ffe711737cf7,P-9E130A1DDC,2026-09-15T11:04:23,Agent,that’s awesome. i’d rather try assyrtiko it seems quite unique. 👍,8,3b73e446-a1f5-41f2-9f6e-7112d5349026
b7a3b2eb-4ccd-4157-82e8-01da3bd9ae29,P-9E130A1DDC,2026-09-15T11:04:44,Human,give them a try and wonder around in the local areas to see the production,9,3b73e446-a1f5-41f2-9f6e-7112d5349026
fca33e44-70e1-425a-8cd4-6d5477c17e27,P-9E130A1DDC,2026-09-15T11:04:50,Agent,id go for a small family vineyard tour then. seems more authentic,10,3b73e446-a1f5-41f2-9f6e-7112d5349026
7041f9d2-7615-4914-b413-c0e8c827b92f,P-9E130A1DDC,2026-09-15T11:05:21,Human,"yes it sounds quite an experience, dont miss it",11,3b73e446-a1f5-41f2-9f6e-7112d5349026
e77c7a12-4f57-4850-b933-95aaab9be389,P-9E130A1DDC,2026-09-15T12:15:55,Agent,just got my online order but one of the items is totally smashed 😅,0,5999d57b-b8f2-4207-ac20-95a438600e07
56cd4e65-7dd2-405a-a117-d0bd3c7bfd9b,P-9E130A1DDC,2026-09-15T12:16:10,Human,ohh no i hate when it happens,1,5999d57b-b8f2-4207-ac20-95a438600e07
d443ca0d-4b5c-4dc2-a8f1-a3f73a7a0b6f,P-9E130A1DDC,2026-09-15T12:16:11,Agent,me too. i usually just take a photo and ask for a refund immediately,2,5999d57b-b8f2-4207-ac20-95a438600e07
5aa4a530-5ce7-473b-835f-8def1b4760c9,P-9E130A1DDC,2026-09-15T12:16:27,Human,and now what are you going to do?,3,5999d57b-b8f2-4207-ac20-95a438600e07
46c77066-15e1-4a76-87cb-32992b6ba550,P-9E130A1DDC,2026-09-15T12:16:28,Agent,im just gonna email them the photo of the damaged item now,4,5999d57b-b8f2-4207-ac20-95a438600e07
cf360798-a66a-4b45-a84e-09ed334a0655,P-9E130A1DDC,2026-09-15T12:16:39,Human,chatbot or via email? do you have an answer?,5,5999d57b-b8f2-4207-ac20-95a438600e07
2cb1fc1e-5df7-4503-b0bc-16e9e66b871c,P-9E130A1DDC,2026-09-15T12:16:41,Agent,definitely email bc chatbots are too annoying to deal with tbh,6,5999d57b-b8f2-4207-ac20-95a438600e07
2862e0cb-72f1-41d4-a292-28dd72895fdd,P-9E130A1DDC,2026-09-15T12:17:06,Human,yes you better email them and ask for a refund,7,5999d57b-b8f2-4207-ac20-95a438600e07
2c467044-7b0d-4a75-a3fb-5079fdb8cd40,P-9E130A1DDC,2026-09-15T12:17:07,Agent,i already sent it. hope they dont make me ship the broken one back,8,5999d57b-b8f2-4207-ac20-95a438600e07
3da90227-ac96-49c4-b067-5c967f334cd5,P-9E130A1DDC,2026-09-15T12:17:35,Human,oh never thought of ityou should pack it again,9,5999d57b-b8f2-4207-ac20-95a438600e07
5de5f503-2b05-436a-b95c-9ae4aed90660,P-9E130A1DDC,2026-09-15T12:17:35,Agent,id rather not. it feels like a waste of time to mail back trash lol,10,5999d57b-b8f2-4207-ac20-95a438600e07
f7b80588-a4d1-40c8-814f-ca36b962bb7a,P-9E130A1DDC,2026-09-15T12:17:46,Human,and wait more to have an anser until the refund,11,5999d57b-b8f2-4207-ac20-95a438600e07
621495c1-1476-4e09-9f99-a55b241d7e64,P-9E130A1DDC,2026-09-15T13:32:18,Agent,just got my online order but one of the items is missing 😅,0,5bd2213a-fd86-4cb5-82ab-40c4196e0402
aba144d4-574e-4740-902e-3cf18605eba9,P-9E130A1DDC,2026-09-15T15:08:29,Human,oh now contact assap cusstom care,1,5bd2213a-fd86-4cb5-82ab-40c4196e0402
b46579b4-5252-4848-9c28-670d517b340d,P-9E130A1DDC,2026-09-15T15:08:30,Agent,id rather just email them lol its less stressful than calling,2,5bd2213a-fd86-4cb5-82ab-40c4196e0402
5396819e-5890-4d93-858e-660c8cdcd295,P-9E130A1DDC,2026-09-15T15:09:01,Human,yes for sure i hate calling and speaking i prefer also mail,3,5bd2213a-fd86-4cb5-82ab-40c4196e0402
3788b5f7-11f9-4426-a7c5-4dda29c5fb2e,P-9E130A1DDC,2026-09-15T15:09:11,Agent,tbh i usually just use their chat bot if they have one 😊,4,5bd2213a-fd86-4cb5-82ab-40c4196e0402
293c82ba-bf62-4b1d-91fc-05722724b77f,P-9E130A1DDC,2026-09-15T15:09:35,Human,yes it cafn help too but mail is the safest option,5,5bd2213a-fd86-4cb5-82ab-40c4196e0402
55481f11-0b5b-46d3-b6ef-5b83c3275a75,P-9E130A1DDC,2026-09-15T15:09:38,Agent,i get that but emails take forever to get a reply back,6,5bd2213a-fd86-4cb5-82ab-40c4196e0402
7d0888dc-9304-4c5b-8d25-474820442c3b,P-9E130A1DDC,2026-09-15T15:09:49,Human,are you going to ask for a refund?,7,5bd2213a-fd86-4cb5-82ab-40c4196e0402
82c27dd7-bb06-42cf-ab64-d2cfb049c08c,P-9E130A1DDC,2026-09-15T15:09:50,Agent,id rather just have them send the missing item instead,8,5bd2213a-fd86-4cb5-82ab-40c4196e0402
61dd1a55-354d-4bb7-a48d-281afa43afa6,P-9E130A1DDC,2026-09-15T15:10:48,Human,yes thats good if you need it,9,5bd2213a-fd86-4cb5-82ab-40c4196e0402
1b5e0995-d3e8-449f-8625-3c1e8849754d,P-9E130A1DDC,2026-09-15T15:10:50,Agent,i definitely do bc i actually need it for this week,10,5bd2213a-fd86-4cb5-82ab-40c4196e0402
58a209ac-82e0-4387-8f03-c4ab419dd8b5,P-9E130A1DDC,2026-09-15T15:11:13,Human,yes then ask or try calling if you get no response,11,5bd2213a-fd86-4cb5-82ab-40c4196e0402
38054893-5140-4619-81fc-ad5b83a00295,P-9E130A1DDC,2026-09-15T15:11:30,Agent,way too many cheeses here lol need ur opinion 😅,0,5f83373e-246f-4864-a894-198699c4c38c
f1492132-ef2d-4b66-adb8-9bc7dd893f0e,P-9E130A1DDC,2026-09-15T15:11:43,Human,happy to help tell me,1,5f83373e-246f-4864-a894-198699c4c38c
127bc3eb-dda3-48d1-8ee1-a1ff90ff5f59,P-9E130A1DDC,2026-09-15T15:11:44,Agent,id rather they sent the missing one tbh,2,5f83373e-246f-4864-a894-198699c4c38c
